,user_id,science_fiction,adventures,drama,history,infantile,juvenile,humor,woman,thriller,horror,love,suspense,other
463,811,397,30,375,73,124,176,20,32,20,40,99,40,251
464,813,188,16,188,127,92,66,10,20,27,4,52,33,135
465,808,164,10,186,105,52,56,15,58,18,0,62,8,215
466,783,250,20,263,105,118,193,0,25,12,10,54,48,113
467,392,201,0,222,29,67,61,0,5,34,0,29,30,178
468,814,309,32,288,120,150,246,14,42,10,14,70,14,178
469,816,301,32,278,127,148,155,22,27,12,22,45,20,186
470,812,357,62,310,148,141,148,18,50,28,32,44,38,198
471,109,158,0,214,77,77,72,18,42,6,14,30,4,221
472,819,251,10,231,103,78,98,10,55,30,60,44,28,323
473,604,188,14,215,67,119,176,0,36,20,0,51,28,142
474,822,263,48,270,107,144,202,24,29,16,8,35,40,170
475,823,241,20,213,81,102,198,14,26,0,8,70,52,109
476,829,134,20,155,97,50,78,16,16,6,8,22,6,174
477,830,390,10,350,92,26,76,46,8,8,10,4,32,119
478,839,181,22,190,75,70,78,6,34,10,10,40,26,171
479,826,258,10,275,56,86,80,10,21,4,68,49,4,117
480,841,175,0,198,66,26,84,11,18,4,10,15,14,264
481,850,193,10,247,128,81,143,6,38,18,0,26,38,243
482,857,308,21,302,70,92,178,8,14,5,58,85,35,105
483,860,287,53,292,66,92,135,11,37,6,34,73,12,170
484,863,184,6,187,43,55,52,0,40,8,6,42,22,139
485,866,247,16,220,94,44,67,26,20,10,14,20,14,149
486,868,116,0,132,52,36,40,0,10,8,18,30,20,181
487,840,228,28,215,71,130,231,40,7,0,6,38,14,146
488,870,211,24,182,14,28,66,12,2,4,16,3,4,85
489,871,259,10,271,120,96,208,12,34,16,0,33,50,164
490,875,223,22,250,81,119,148,12,37,5,0,34,26,181
491,861,225,14,222,83,46,48,0,24,16,6,39,38,137
492,879,152,16,162,58,83,76,20,45,4,4,45,12,197
493,880,311,32,262,66,74,138,8,26,8,59,33,14,175
494,881,207,0,238,102,91,78,8,6,2,0,29,28,159
495,885,221,18,244,120,118,124,0,40,18,0,75,36,181
496,895,436,28,375,54,56,152,28,15,10,44,38,0,132
497,898,317,26,265,126,52,90,36,0,0,34,8,36,135
498,899,133,10,138,33,45,77,0,0,5,6,34,8,145
499,896,140,32,171,27,66,38,0,30,0,6,24,0,174
500,900,174,2,194,97,55,30,0,36,16,14,50,6,251
501,903,193,18,186,85,40,98,32,22,16,8,27,24,138
502,892,294,28,360,122,125,176,16,42,8,0,63,24,121
503,912,168,10,213,53,99,88,18,33,8,12,38,16,227
504,568,229,10,272,71,135,142,18,57,20,6,43,40,306
505,914,238,10,256,118,137,161,12,38,24,18,65,32,194
506,916,163,30,222,48,36,96,10,43,22,0,44,28,153
507,91,52,2,59,14,36,24,0,4,0,4,11,12,86
508,515,80,0,126,53,47,16,0,0,8,8,16,13,143
509,668,173,8,221,60,119,102,43,16,4,4,25,12,134
510,919,297,18,311,108,125,168,4,49,16,6,77,54,165
511,921,183,26,240,62,95,76,3,42,8,6,43,16,187
512,905,322,24,337,113,150,130,10,56,24,14,71,56,163
513,924,196,10,242,121,49,57,0,38,8,4,57,18,252
514,925,185,14,200,90,55,59,0,14,0,0,26,14,256
515,929,325,20,319,193,125,137,18,44,18,24,60,44,298
516,930,169,0,199,66,78,102,0,40,10,0,49,26,175
517,932,188,26,194,44,100,110,24,5,8,0,36,6,167
518,936,153,6,174,51,70,98,0,26,8,16,37,8,129
519,897,215,26,224,77,75,112,16,22,8,8,38,32,103
520,942,229,20,230,104,104,95,12,26,5,8,54,34,165
521,928,206,20,217,102,129,140,32,48,14,8,54,22,165
522,944,105,14,128,27,16,30,8,16,16,0,28,16,152
523,940,131,22,118,16,82,146,6,0,0,14,0,0,145
524,947,170,4,214,74,115,134,26,78,14,4,57,10,239
525,950,135,0,176,29,80,78,0,28,6,8,30,6,173
526,953,190,38,194,0,8,4,26,0,24,8,13,62,156
527,956,281,30,275,122,97,168,10,26,24,24,53,44,133
528,957,174,24,157,169,49,54,16,13,10,8,22,24,151
529,943,187,18,198,55,90,122,16,26,16,10,46,22,155
530,961,305,26,279,103,89,178,24,34,18,28,39,46,259
531,933,230,17,291,152,136,81,20,69,26,0,69,38,130
532,963,307,20,278,102,92,202,36,14,4,10,24,32,206
533,968,279,46,259,82,114,224,10,22,28,18,44,48,116
534,969,259,20,261,107,87,193,36,52,8,12,38,34,249
535,777,208,8,183,32,30,70,0,0,18,42,16,16,88
536,891,200,26,191,48,21,60,20,6,8,22,22,14,136
537,972,203,18,226,89,88,77,14,38,8,10,67,12,175
538,917,212,24,231,128,82,102,0,0,14,0,20,28,139
539,974,226,18,226,90,14,31,14,0,18,8,14,8,199
540,975,192,26,200,25,103,98,0,6,28,18,58,54,180
541,976,165,10,193,108,108,114,6,39,24,0,58,42,161
542,977,215,36,237,108,78,106,18,48,20,10,67,44,178
543,980,234,24,251,77,110,87,16,20,10,0,38,24,150
544,981,238,18,242,117,136,218,10,10,20,10,34,36,179
545,983,119,0,169,34,67,44,0,36,6,20,34,38,199
546,987,138,0,188,24,59,79,0,32,6,0,28,12,194
547,835,195,14,261,37,67,139,4,54,8,0,43,26,201
548,989,145,26,163,76,59,92,14,20,0,0,34,6,127
549,990,107,0,158,35,54,70,14,42,0,0,25,8,180
550,991,140,10,147,74,52,71,0,31,18,8,25,34,132
551,992,372,24,338,158,120,172,42,32,12,20,42,26,126
552,973,234,10,234,35,103,130,36,16,0,6,26,18,164
553,995,212,34,219,81,65,50,8,24,10,6,20,28,217
554,996,263,20,255,97,67,94,14,26,24,22,50,32,249
555,997,292,14,286,63,82,80,14,21,8,14,23,16,301
556,1000,161,18,181,52,70,102,26,22,6,20,27,6,136
557,999,327,20,305,46,114,250,50,10,10,10,15,20,122
558,926,198,18,203,105,82,102,6,22,21,8,33,12,174
559,1002,291,28,275,101,113,167,20,40,21,32,56,30,83
560,982,132,22,163,62,22,46,12,24,8,0,24,22,221
561,1007,197,10,187,22,83,136,20,5,0,24,43,0,96
562,510,156,16,186,92,66,64,8,18,16,0,41,20,189
563,1008,275,20,284,113,182,225,6,22,0,14,66,21,177
564,1009,178,0,234,82,63,88,0,28,8,0,21,16,217
565,979,232,8,236,65,65,67,24,12,12,30,38,28,129
566,1010,166,4,193,51,42,39,0,29,18,0,30,24,277
567,1005,278,38,296,88,93,196,24,34,20,0,33,20,197
568,1013,225,4,255,115,98,122,10,37,32,8,59,26,258
569,1012,191,32,252,73,112,80,0,11,30,20,101,20,140
570,1011,351,34,298,86,44,112,38,8,8,14,11,24,119
571,642,287,28,306,146,136,190,32,43,32,20,73,68,168
572,1016,468,43,374,40,54,130,28,0,14,28,21,38,86
573,1020,84,16,111,18,40,46,14,26,0,8,22,10,137
574,249,229,16,203,58,64,193,10,18,0,8,25,24,158
575,1014,372,38,326,80,78,150,18,10,14,26,0,14,145
576,887,174,13,215,46,69,114,0,0,0,0,8,0,126
577,978,189,16,211,95,63,107,28,13,6,8,46,18,236
578,1024,194,38,206,82,73,96,28,21,6,10,19,6,248
579,1025,187,26,199,109,125,148,18,40,10,0,57,0,203
580,1027,290,40,314,128,143,129,54,78,10,10,69,10,253
581,1028,126,8,134,71,90,54,0,11,16,0,11,46,141
582,1029,153,24,153,91,50,60,24,32,18,28,27,20,198
583,1030,176,8,227,102,114,84,4,43,24,6,48,14,166
584,1032,138,0,181,71,82,62,6,39,6,6,54,20,211
585,1033,223,28,235,122,119,157,18,30,0,20,38,32,215
586,1037,356,42,365,147,147,157,12,44,18,30,66,44,241
587,1038,315,20,353,136,114,142,6,20,12,0,83,56,275
588,966,169,10,176,104,30,61,0,6,8,18,45,34,204
589,667,99,8,113,88,75,58,3,20,10,8,10,2,97
590,1042,307,8,355,160,144,283,8,24,0,0,45,30,208
591,1043,189,28,220,86,73,110,0,32,6,0,39,26,128
592,1044,341,36,331,71,145,270,30,48,10,32,72,18,172
593,1040,130,8,140,32,40,78,8,16,8,0,11,14,167
594,954,133,6,162,56,49,52,12,15,8,12,15,10,166
595,1049,118,6,124,33,46,44,0,0,0,0,0,8,180
596,1052,368,50,314,128,136,250,24,32,20,22,49,32,184
597,1055,181,0,226,72,76,124,6,60,16,8,50,16,181
598,1057,197,8,189,106,57,87,24,38,20,27,35,12,230
599,1047,239,40,208,48,16,52,6,16,36,18,14,32,134
600,1063,195,12,265,117,131,86,18,34,10,12,40,18,239
601,1065,183,10,197,48,94,122,0,8,16,28,57,16,107
602,1058,126,6,131,91,95,61,20,37,16,6,53,6,151
603,1070,107,10,141,49,60,36,10,30,6,0,21,14,231
604,1074,320,38,329,170,183,150,38,22,16,10,35,30,207
605,1068,147,22,182,92,52,69,8,32,16,0,33,6,229
606,1023,178,18,211,76,91,98,0,27,0,16,52,8,201
607,1073,110,14,134,44,46,80,0,37,6,6,29,12,98
608,1076,310,28,298,121,149,233,34,44,24,12,83,38,171
609,1079,109,8,160,70,26,28,16,16,0,0,29,6,212
610,694,366,28,325,92,88,209,10,36,0,32,33,14,202
611,1061,365,42,345,96,80,136,10,36,28,46,51,42,204
612,1084,321,34,333,80,55,112,18,34,22,18,61,68,164
613,559,342,40,319,157,86,89,10,8,33,18,14,45,226
614,1046,303,28,263,117,105,148,10,18,18,32,32,32,161
615,1089,172,10,221,98,131,134,28,47,24,0,51,48,200
616,221,199,32,201,87,61,80,10,0,16,0,27,38,121
617,1091,153,14,158,92,68,100,0,5,14,8,20,40,107
618,1003,98,10,133,13,24,39,0,11,4,20,4,4,156
619,422,316,24,321,115,160,250,32,46,40,8,89,40,209
620,1102,140,16,142,70,72,78,0,26,0,16,23,0,256
621,1050,159,12,156,83,22,56,8,30,10,0,23,10,81
622,1103,288,18,272,110,84,152,0,7,24,44,43,48,80
623,1104,181,32,206,110,84,74,6,26,14,2,47,20,159
624,1107,202,16,211,54,26,57,6,12,2,32,14,14,180
625,884,278,32,216,44,46,44,10,18,0,41,9,0,57
626,1110,304,28,273,17,60,260,10,4,4,0,11,12,60
627,1111,285,20,303,118,111,311,16,30,14,26,60,18,89
628,1059,249,36,227,40,109,344,6,0,0,0,21,8,82
629,1116,196,30,184,76,103,148,10,36,10,16,74,6,124
630,7,355,18,352,88,47,112,32,16,10,18,14,10,151
631,1122,233,16,237,123,69,110,8,18,10,10,37,30,206
632,1124,212,18,240,97,115,148,4,38,14,20,63,54,176
633,1126,312,46,301,144,123,108,0,58,32,8,83,32,182
634,1115,166,16,196,76,75,75,6,25,8,0,22,24,252
635,1132,175,16,192,54,49,68,10,0,0,0,28,10,211
636,920,114,0,156,75,32,18,0,19,12,8,22,12,166
637,484,289,25,265,48,48,158,3,12,3,14,54,11,179
638,1137,175,8,179,73,70,70,0,22,8,64,43,24,103
639,1138,261,34,262,152,123,96,32,32,24,14,37,42,223
640,1139,133,0,175,67,133,135,32,43,16,10,43,16,208
641,1143,296,20,357,147,208,264,16,41,10,16,115,24,174
642,1145,260,12,293,100,107,170,14,49,4,0,65,30,220
643,1144,156,8,222,65,71,117,14,37,8,6,41,16,199
644,1135,129,8,181,51,40,62,0,30,12,0,35,4,131
645,1148,289,36,280,128,161,184,24,26,16,10,43,58,204
646,723,126,6,150,57,53,40,4,3,16,0,27,34,160
647,1127,379,26,365,89,84,78,8,24,24,18,28,58,132
648,1149,171,50,194,88,94,82,36,38,4,26,35,12,199
649,1150,117,8,148,52,31,35,0,36,18,0,29,34,155
650,690,206,20,210,54,78,168,16,39,4,15,28,4,140
651,1109,307,30,276,113,116,115,40,12,16,38,40,72,147
652,1153,140,16,153,83,72,68,14,24,8,10,27,14,183
653,1096,185,24,207,83,84,64,26,34,10,6,37,10,178
654,1157,225,10,215,50,105,119,6,19,0,14,43,44,148
655,1160,254,26,250,172,95,146,30,46,14,10,40,42,193
656,1162,114,18,135,69,73,90,18,38,0,6,26,8,156
657,1166,151,22,194,22,52,88,22,20,10,18,42,34,247
658,792,240,10,213,45,176,184,16,0,0,30,33,20,111
659,1168,160,12,154,72,86,86,0,32,6,16,58,22,142
660,1112,180,10,184,20,23,78,0,6,0,0,3,12,162
661,1172,174,18,146,50,74,135,0,0,16,14,20,34,47
662,1173,244,8,278,127,120,157,8,57,6,14,56,40,271
663,1174,58,0,62,18,39,44,0,8,2,0,15,2,55
664,1175,344,28,347,144,182,180,38,52,18,16,53,28,190
665,1176,144,12,177,101,67,68,10,26,0,6,47,8,151
666,1179,175,8,260,64,70,88,6,32,8,0,63,16,205
667,1178,270,14,247,59,96,110,16,52,10,8,45,18,150
668,1146,212,24,214,114,101,128,8,26,2,0,45,22,168
669,789,329,36,294,83,96,178,51,16,0,34,33,16,183
670,1183,257,16,259,104,71,91,8,14,26,18,33,34,167
671,1184,178,12,216,111,118,131,0,38,0,8,40,20,222
672,1180,279,30,263,110,112,102,34,36,26,4,36,64,204
673,1187,278,21,323,88,102,129,17,42,28,16,71,54,111
674,1118,167,14,208,66,83,87,20,56,20,10,59,16,125
675,1188,159,6,175,54,53,80,0,22,8,16,22,8,143
676,1189,143,6,163,75,62,74,8,38,8,12,35,8,199
677,1159,298,24,283,149,108,167,12,30,18,8,66,40,179
678,1193,440,38,372,171,147,240,44,44,6,46,82,32,166
679,1164,226,10,225,64,76,86,30,18,0,38,23,12,149
680,1197,210,10,223,84,76,104,8,44,16,4,45,34,202
681,1196,142,0,144,53,46,78,18,22,8,10,19,16,159
682,1200,338,6,291,130,70,126,0,16,8,18,24,54,80
683,1191,138,10,193,65,81,107,24,10,10,0,18,0,130
684,1198,244,12,252,36,51,74,6,38,52,0,53,97,152
685,1204,125,0,164,127,56,44,28,39,10,6,37,10,188
686,1195,239,8,256,99,108,106,10,39,20,0,65,20,233
687,934,208,22,245,135,113,134,40,47,18,6,33,40,234
688,1206,194,8,203,85,57,99,16,23,6,24,22,20,192
689,1208,339,48,314,123,111,184,14,22,8,20,47,38,141
690,1209,127,16,191,65,35,27,0,16,24,0,24,36,204
691,1212,379,38,349,102,113,184,20,16,12,18,43,22,225
692,339,127,0,178,81,46,45,14,18,20,0,18,16,160
693,1147,165,16,169,82,48,89,2,22,14,22,28,22,112
694,1167,411,36,358,101,182,392,20,28,14,8,27,50,130
695,1219,140,8,170,76,39,35,8,13,18,14,20,14,122
696,1220,172,10,222,93,92,84,6,48,22,10,51,24,190
697,1221,293,32,283,58,115,240,30,16,16,44,40,16,231
698,1226,177,18,222,40,66,111,10,34,16,24,87,16,109
699,909,273,36,287,93,131,208,20,32,18,6,37,24,216
700,1225,190,8,227,63,113,132,36,39,10,10,46,2,350
701,1034,147,14,144,67,48,82,8,26,16,0,16,54,152
702,1019,285,34,352,90,113,162,18,49,16,4,90,18,158
703,1230,187,20,167,15,14,24,0,0,4,14,0,0,136
704,1214,325,38,366,123,110,139,16,26,40,0,38,14,183
705,638,215,26,209,83,79,80,18,28,0,22,57,8,215
706,1217,87,4,89,58,41,42,12,0,6,0,4,10,157
707,1232,224,24,211,44,42,48,8,8,2,12,0,8,99
708,1114,153,16,133,56,66,126,0,4,0,16,38,22,68
709,1235,236,15,250,102,98,133,8,21,52,28,39,80,284
710,1236,245,18,273,83,92,118,54,43,18,26,46,20,148
711,1237,301,30,308,153,96,100,6,32,14,40,53,20,163
712,1238,208,14,232,51,93,93,16,37,16,20,83,6,173
713,57,216,40,221,68,129,159,32,22,6,0,69,18,108
714,872,162,6,178,43,40,97,0,23,0,0,52,0,106
715,1211,111,14,120,0,9,5,0,0,16,14,4,40,154
716,1006,131,20,135,60,63,110,0,0,6,2,7,44,166
717,1246,135,0,149,90,39,58,0,30,8,0,35,38,171
718,1250,89,30,69,46,48,46,0,0,36,4,14,50,129
719,1252,294,10,289,102,91,154,24,37,8,12,37,58,205
720,1228,239,28,315,176,146,162,0,73,26,20,91,38,175
721,1253,220,16,232,93,90,119,0,42,10,0,48,38,148
722,869,226,4,279,73,124,196,16,59,24,46,67,32,113
723,1251,186,6,200,66,77,108,8,36,13,4,36,18,145
724,1259,152,0,207,94,83,65,6,55,20,8,59,10,288
725,1240,53,0,61,16,38,30,0,8,0,0,22,16,86
726,1261,231,34,260,111,113,86,22,35,8,4,58,12,228
727,1262,226,50,191,54,112,218,24,0,8,14,36,28,81
728,1263,241,32,272,111,71,106,12,18,33,8,31,51,158
729,1265,254,6,211,56,34,114,0,12,6,34,19,48,45
730,773,114,24,155,51,52,46,0,6,8,8,24,8,123
731,1254,219,28,193,55,65,118,16,18,8,10,40,20,153
732,1276,360,26,406,155,164,251,6,44,37,16,89,30,163
733,1244,241,32,301,126,166,168,48,54,18,26,79,8,197
734,1283,335,30,331,127,165,257,6,37,8,44,67,28,180
735,1285,195,54,229,68,66,74,10,15,14,0,37,32,176
736,1286,280,29,280,113,86,112,9,22,38,26,37,52,219
737,1234,187,12,192,50,62,68,10,26,0,12,25,0,138
738,1289,245,10,311,51,82,90,10,77,41,0,51,66,191
739,1291,259,32,284,103,87,213,30,36,10,8,37,12,242
740,1290,166,4,187,95,98,37,0,53,20,0,63,10,215
741,1293,187,6,205,46,49,72,12,20,0,53,28,4,169
742,746,249,18,238,120,144,174,8,46,18,6,47,40,149
743,786,361,36,303,132,96,122,36,26,10,10,40,18,217
744,1298,264,15,323,84,85,145,27,56,38,8,92,22,153
745,1125,274,22,264,131,125,102,0,15,0,62,90,22,74
746,1302,403,44,367,154,146,168,0,20,0,30,78,44,170
747,1304,220,8,201,44,56,82,8,6,0,8,9,30,104
748,1300,295,10,333,75,93,112,16,23,12,6,24,54,143
749,1305,136,12,152,68,37,94,36,28,0,0,19,0,181
750,1270,114,0,158,45,41,22,6,21,22,10,35,6,175
751,407,229,24,261,82,87,121,38,28,10,22,53,26,145
752,1306,189,6,193,120,74,96,22,36,8,12,39,42,139
753,1296,327,30,340,166,183,208,11,79,26,18,97,52,367
754,1247,297,31,323,164,203,240,8,58,16,32,55,46,166
755,1309,211,28,198,64,109,176,0,14,12,20,63,42,104
756,1310,185,38,252,45,76,62,0,27,14,8,33,30,153
757,1311,355,19,310,74,50,58,0,0,16,30,29,50,97
758,1106,157,20,213,124,84,94,24,50,8,6,63,8,243
759,1316,130,14,179,32,44,43,8,7,4,6,28,10,149
760,1321,299,40,274,114,168,214,40,32,6,6,43,28,263
761,1323,221,40,245,94,87,121,16,28,14,16,44,28,293
762,1258,56,0,106,32,0,24,8,20,0,8,10,22,136
763,1325,342,24,307,100,100,207,18,36,6,18,29,22,178
764,1326,169,10,183,39,65,92,0,44,22,4,54,24,233
765,1330,127,0,156,66,53,60,0,28,10,0,23,18,171
766,1335,275,28,311,146,153,162,32,28,18,24,59,46,203
767,1334,149,0,195,77,59,89,0,40,8,12,38,18,235
768,525,89,16,115,63,24,38,26,2,0,16,15,0,125
769,1340,238,40,287,64,75,104,54,10,8,44,20,16,190
770,1343,158,0,188,42,112,136,48,38,4,0,34,6,135
771,1346,281,24,298,126,146,168,24,54,0,8,54,46,290
772,1347,318,24,297,107,115,192,16,51,18,10,70,54,163
773,1349,333,40,281,106,110,198,14,25,40,44,65,60,116
774,1350,464,32,416,142,100,136,66,24,14,26,29,34,234
775,1354,267,6,316,144,158,120,8,36,24,32,72,50,296
776,1353,283,12,256,56,98,205,28,16,6,0,16,6,199
777,1357,217,16,249,145,101,137,16,36,10,0,46,50,251
778,1358,337,42,376,154,158,222,36,39,10,0,41,26,195
779,1083,189,20,257,113,88,82,8,42,18,0,38,10,143
780,1361,87,4,119,26,39,62,4,18,0,0,19,8,119
781,1356,286,18,260,104,78,166,0,18,10,8,9,42,90
782,1327,216,10,267,113,72,80,4,25,8,16,47,16,208
783,1362,174,12,182,34,111,137,24,14,14,28,14,34,147
784,1366,178,12,165,46,48,78,22,36,4,20,50,8,135
785,1365,164,8,167,50,66,202,4,17,0,16,32,26,25
786,1367,252,22,316,107,198,176,20,55,28,28,121,28,122
787,1368,102,0,122,52,73,54,4,20,12,0,34,30,120
788,1260,229,17,296,42,71,119,20,74,6,0,74,6,265
789,1315,185,22,205,87,72,114,6,26,8,6,30,20,181
790,1374,318,26,318,129,132,212,26,75,10,12,65,28,287
791,1131,138,10,177,63,53,64,20,50,16,14,37,22,246
792,335,198,30,217,102,84,76,28,47,0,0,47,0,235
793,1281,95,18,103,22,49,88,4,0,10,12,37,16,56
794,1041,460,50,394,118,48,55,50,26,26,26,21,42,186
795,1378,164,6,178,58,61,59,0,44,4,0,42,22,145
796,1377,305,22,331,68,111,116,10,44,26,16,79,34,206
797,1087,234,18,248,32,116,181,10,16,32,28,46,84,124
798,383,353,16,319,66,84,186,0,0,34,16,28,104,89
799,1381,223,10,284,73,84,85,28,38,0,0,43,10,248
800,1215,185,26,205,88,66,116,10,16,0,16,37,0,224
801,1388,214,24,286,107,120,113,4,61,42,2,100,30,272
802,508,228,34,236,24,30,66,6,0,56,0,5,106,101
803,1390,268,34,229,112,102,160,16,17,16,18,28,34,139
804,1392,245,30,242,52,102,203,14,39,14,8,48,22,224
805,1395,196,14,241,20,57,86,11,44,8,6,74,16,190
806,1394,269,18,272,130,148,230,8,53,13,14,56,39,174
807,1400,182,6,215,44,83,65,6,27,16,22,53,54,173
808,1403,153,12,208,65,59,47,0,21,6,0,40,6,228
809,1406,47,0,65,14,27,18,0,10,0,0,21,8,148
810,1408,295,28,282,167,157,194,16,40,12,24,61,36,248
811,1108,201,14,232,69,78,102,0,21,0,0,23,26,188
812,1409,221,0,253,111,105,120,16,65,6,0,61,30,245
813,1411,200,0,260,87,161,172,28,33,10,8,47,10,239
814,1412,258,24,225,160,89,120,18,0,16,12,64,22,133
815,1414,272,23,323,146,171,180,10,39,16,0,66,28,117
816,1415,397,28,411,89,122,136,0,24,66,14,89,132,190
817,1413,378,24,329,34,64,78,0,18,0,52,38,8,50
818,1420,138,14,156,60,62,64,20,39,0,0,31,10,240
819,1418,177,26,220,105,40,47,0,13,0,0,29,6,139
820,1423,286,32,287,37,55,74,8,12,16,0,53,22,162
821,1421,278,20,240,34,36,34,20,9,0,18,8,0,155
822,1336,84,8,130,27,10,8,11,10,22,0,28,22,170
823,1424,214,10,281,114,147,102,0,67,24,0,78,20,245
824,1308,179,10,210,48,107,120,20,25,0,0,60,6,144
825,1430,305,16,281,44,96,180,16,14,24,42,50,40,186
826,1431,340,36,344,138,164,162,28,26,8,14,41,60,200
827,1432,196,20,236,60,105,122,30,29,14,16,36,38,126
828,1433,218,18,252,55,79,98,0,11,0,16,55,16,138
829,1435,364,32,345,147,167,278,16,34,10,76,87,20,121
830,1437,187,28,192,65,58,94,15,20,11,0,36,31,164
831,1438,292,16,313,167,149,166,10,58,22,0,99,52,231
832,1352,235,0,280,69,103,145,10,52,20,0,60,10,326
833,1422,165,0,208,34,69,90,18,19,8,8,14,8,219
834,1402,221,14,208,22,50,94,6,27,4,36,90,4,49
835,1443,181,22,203,86,116,132,22,16,2,4,38,38,144
836,1444,129,8,152,42,93,84,0,18,4,0,37,12,101
837,1427,92,8,95,8,23,58,0,0,0,0,12,14,87
838,1441,192,18,199,132,98,74,26,48,10,8,45,10,196
839,1446,159,4,208,104,80,64,0,39,5,0,23,17,121
840,1448,229,14,272,109,114,162,8,55,20,0,41,28,267
841,1453,232,21,222,71,74,77,10,10,8,46,33,26,199
842,636,189,10,255,98,140,130,32,46,20,10,67,20,258
843,1454,346,36,296,134,136,276,10,24,10,10,50,34,123
844,1455,253,20,240,83,106,90,3,20,20,60,66,32,150
845,1456,313,8,391,146,199,174,6,60,18,16,73,38,329
846,1459,251,40,275,95,103,55,3,34,22,0,50,22,191
847,1460,214,22,213,121,70,78,12,18,46,28,27,66,138
848,1434,196,8,227,64,99,173,18,41,10,8,30,0,233
849,1450,95,0,104,0,22,26,0,8,0,0,7,0,108
850,1465,241,14,239,83,51,121,8,18,6,16,35,26,208
851,1468,161,0,208,57,85,64,0,21,0,8,59,16,278
852,1473,144,10,190,82,58,80,4,42,6,0,47,16,147
853,1472,201,12,178,126,86,107,6,18,0,18,19,40,107
854,1475,98,12,101,42,46,52,6,22,6,8,23,14,149
855,1476,211,8,225,109,81,89,0,38,0,18,31,27,271
856,1449,216,6,283,126,108,94,0,53,16,0,66,22,298
857,1478,249,22,247,83,79,57,36,22,15,46,21,27,149
858,1482,304,36,253,120,84,116,28,29,10,46,44,42,107
859,1488,121,0,121,56,68,134,6,24,0,0,28,16,66
860,1417,179,0,222,51,53,98,8,40,4,0,52,16,209
861,1489,232,8,218,109,40,48,0,10,10,20,5,10,280
862,1474,277,33,259,60,93,183,0,5,22,50,39,38,271
863,1494,209,28,222,46,96,137,12,24,8,42,80,28,139
864,1495,100,10,106,53,36,32,0,10,8,10,6,18,140
865,1496,322,18,322,70,111,159,18,14,10,18,53,20,139
866,1396,81,0,81,25,34,30,5,22,6,10,23,24,119
867,1497,310,18,269,120,139,142,10,42,10,28,51,28,165
868,1499,229,10,230,114,88,135,10,28,8,6,34,28,173
869,1500,207,16,217,88,116,186,32,36,20,0,30,48,125
870,971,159,18,192,16,62,79,0,16,4,12,25,28,159
871,1503,264,16,318,123,132,188,20,42,0,28,54,44,181
872,1504,389,10,377,123,163,282,30,59,8,16,61,32,172
873,355,85,10,92,29,56,26,0,16,6,6,30,6,102
874,1464,296,42,321,92,187,238,42,30,14,16,35,8,225
875,907,214,36,235,69,54,82,32,26,8,14,36,8,314
876,1506,158,8,236,86,48,52,16,10,0,0,17,8,186
877,1507,264,18,277,145,138,168,42,45,8,16,50,44,229
878,1509,160,22,192,93,75,77,0,27,10,0,32,6,152
879,1511,276,24,255,81,158,196,16,22,27,2,69,11,126
880,1512,253,22,289,95,72,79,0,42,20,0,56,36,193
881,1508,297,28,304,147,147,198,10,57,11,36,54,45,146
882,1515,195,20,205,47,87,147,26,33,0,16,44,0,193
883,1519,394,32,346,138,97,149,6,64,6,20,79,36,173
884,1493,223,24,213,82,64,91,0,13,18,24,19,14,176
885,1520,117,0,147,37,37,64,0,29,8,4,25,32,234
886,1523,150,10,160,40,48,37,44,21,14,16,31,20,198
887,1525,259,10,253,99,91,146,0,67,8,6,54,30,82
888,1510,114,6,151,95,85,77,22,46,22,0,35,12,229
889,1526,169,0,211,88,97,126,18,57,30,6,48,40,281
890,1529,216,20,235,129,109,112,10,28,10,8,36,44,194
891,1528,185,12,225,72,115,100,4,39,4,26,78,4,213
892,1447,95,0,142,4,33,40,3,27,8,8,24,8,172
893,1532,268,0,277,83,141,146,10,46,16,34,79,40,246
894,1399,245,28,229,70,89,182,22,10,6,0,18,6,129
895,1534,133,0,196,38,58,92,20,20,0,0,10,0,234
896,1537,247,52,241,110,70,80,18,24,8,24,27,16,206
897,1540,125,14,114,42,52,118,0,0,14,14,18,32,49
898,1541,374,34,350,115,98,121,20,35,24,10,29,44,207
899,1542,304,30,295,99,111,149,36,64,12,10,74,56,180
900,1543,161,0,227,62,52,67,3,50,16,0,39,26,143
901,1545,186,12,254,54,75,100,17,34,0,0,52,16,192
902,1544,198,12,219,46,74,77,16,22,38,36,49,83,209
903,1548,115,8,114,5,31,29,0,0,10,28,26,26,133
904,1549,181,10,230,90,88,80,0,44,10,16,67,10,252
905,1550,243,24,281,100,116,112,4,20,28,0,70,42,172
906,1554,184,0,247,98,116,134,23,59,16,0,62,24,259
907,1555,136,0,190,80,66,72,2,13,16,0,19,30,182
908,1557,323,50,351,145,115,170,6,38,34,16,91,54,186
909,1551,226,0,259,24,59,110,24,32,8,10,31,8,165
910,1560,270,56,285,101,172,196,36,21,10,26,47,40,352
911,1559,108,16,88,50,58,76,0,0,14,20,17,40,17
912,1561,177,26,221,74,87,120,14,48,8,0,45,38,179
913,1547,262,13,333,70,72,84,13,53,31,10,59,55,107
914,1558,210,24,218,30,58,130,14,17,4,46,38,0,177
915,1568,222,8,294,96,122,150,16,42,8,20,83,22,248
916,1117,84,22,120,43,41,57,8,12,13,6,19,25,164
